Movie,Distributor,Genre,Gross,Tickets Sold,rank,releaseYear,radius,x,y
Half Brothers,Focus Features,Comedy,225830.0,21714.0,182.0,2021.0,3,2070.7725060743974,192.32093804597594
Escape From Mogadishu,Well Go USA,Action,342598.0,32942.0,162.0,2021.0,5,2065.7478808340616,242.06782881509014
Nightmare Alley,Searchlight Pictures,Thriller/Suspense,7580143.0,805541.0,72.0,2021.0,13,2063.139874321234,286.9921908253519
Ghostbusters: Afterlife,Sony Pictures,Comedy,122378960.0,13345579.0,9.0,2021.0,22,2056.5275931927226,326.44187698731685
Malignant,Warner Bros.,Horror,13391791.0,1287672.0,59.0,2021.0,15,2062.177931749125,366.0407870000688
Benedetta,IFC Films,Drama,336050.0,32312.0,163.0,2021.0,5,2046.957821161373,408.38872949668377
The Resort,Vertical Entertai...,Horror,191996.0,18461.0,190.0,2021.0,3,2013.848315385414,445.8555231581613
Drive My Car,Janus Films,Drama,328721.0,31607.0,167.0,2021.0,5,1982.7148793736676,484.9798015809322
National Champions,STX Entertainment,Drama,475488.0,45720.0,147.0,2021.0,5,1946.691481425206,519.6542128988879
The Suicide Squad,Warner Bros.,Action,55817425.0,6086960.0,23.0,2021.0,20,1909.3462260852384,544.7606245021541
The Dry,IFC Films,Thriller/Suspense,364397.0,39737.0,159.0,2021.0,5,1882.5350324745516,580.9014587090492
Dream Horse,Bleecker Street,Drama,2913328.0,280127.0,95.0,2021.0,9,1842.039619453902,604.7577267383745
Dazed and Confused,Universal,Comedy,7961889.0,868253.0,71.0,2021.0,13,1800.1087499027158,602.3489555409831
Dutch,Faith Media Distr...,Thriller/Suspense,323167.0,31073.0,168.0,2021.0,5,1756.7874259783398,614.525280661449
Sing 2,Universal,Adventure,90247305.0,9590574.0,16.0,2021.0,20,1714.5000784906267,599.1376153917139
The Night House,Searchlight Pictures,Horror,7100581.0,774327.0,75.0,2021.0,13,1675.1096242936499,592.1811710301262
West Side Story,20th Century Studios,Musical,29636436.0,3149461.0,37.0,2021.0,17,1636.3654573574584,582.236849614337
SAS: Red Notice,Vertical Entertai...,Action,146329.0,14070.0,197.0,2021.0,3,1591.4797034648793,585.4413928727188
Pig,Neon,Drama,3186667.0,306410.0,91.0,2021.0,9,1549.77669158775,563.7651662551542
,,,,,,,50,1981.9455898096207,260.94364351259173
Doctor Strange in the Multi...,Walt Disney,Action,411331607.0,44856227.0,4.0,2022.0,25,2018.9455898096207,260.94364351259173
Lifemark,Fathom Events,Drama,5007861.0,479221.0,101.0,2022.0,9,1997.161806025837,225.03449754584173
Dog,United Artists,Comedy,61778069.0,5911776.0,31.0,2022.0,17,1997.323968187999,294.5963622504801
EO,Janus Films,Drama,440046.0,42109.0,188.0,2022.0,3,1952.478385291978,290.87162135800276
After Ever Happy,Netflix,Drama,989088.0,94649.0,161.0,2022.0,5,1944.7300454997212,241.47563740724286
The Tiger Rising,The Avenue Entert...,Drama,835162.0,79919.0,169.0,2022.0,5,1961.531816897573,194.38317009139365
The Whale,A24,Drama,5855410.0,560326.0,95.0,2022.0,9,2006.9056544177572,182.12695253898693
Watcher,IFC Midnight,Thriller/Suspense,1961207.0,187675.0,137.0,2022.0,5,2042.5356435460212,212.778279993435
Venom: Let There be Carnage,Sony Pictures,Action,941330.0,102653.0,164.0,2022.0,5,2063.849719544942,258.007807564616
Bros,Universal,Romantic Comedy,11628165.0,1112743.0,71.0,2022.0,13,2039.0232179637526,295.5397249049172
Yashoda,Cinegalaxy,Thriller/Suspense,395000.0,37799.0,195.0,2022.0,3,2017.2717155968814,334.9335333623892
Memory,Open Road,Action,7329043.0,701343.0,89.0,2022.0,13,1972.4261327008603,331.20879246991177
The Beatles Get Back: The R...,Walt Disney,Concert/Perfor...,976712.0,93465.0,162.0,2022.0,5,1927.5256678277228,334.2001557337355
The Forgiven,Roadside Attractions,Drama,340222.0,32557.0,201.0,2022.0,3,1902.4784150817184,290.9262013283686
X,A24,Horror,11769469.0,1126264.0,70.0,2022.0,15,1899.9577482696213,245.99685413944997
God's Country,IFC Films,Drama,493679.0,47242.0,185.0,2022.0,3,1912.2287451052534,202.70225128112705
The King's Man,20th Century Studios,Action,20917649.0,2281095.0,53.0,2022.0,15,1930.6548506844656,161.6476701337846
Triangle of Sadness,Neon,Black Comedy,4124554.0,394694.0,111.0,2022.0,7,1970.4567313330936,148.23833395213924
Violent Night,Universal,Comedy,47504760.0,4545910.0,34.0,2022.0,17,2011.7195369129395,140.40373915216136
Prey for the Devil,Lionsgate,Horror,19802293.0,1894956.0,56.0,2022.0,15,2044.4782564271009,163.35730741054968
Black Adam,Warner Bros.,Action,168054237.0,18326525.0,11.0,2022.0,20,2078.0365022237315,185.1252687081294
The Fabelmans,Universal,Drama,12112360.0,1159077.0,69.0,2022.0,15,2091.750095882173,222.70102351054368
The Worst Person in the World,Neon,Comedy,3034775.0,290409.0,118.0,2022.0,7,2110.801718524688,260.131434604829
Ghostbusters: Afterlife,Sony Pictures,Comedy,6981615.0,761354.0,91.0,2022.0,9,2088.470178170233,298.04320461622956
The Bad Guys,Universal,Comedy,97233630.0,9304653.0,19.0,2022.0,20,2062.073189197533,330.7112160827261
Facing Nolan,Utopia,Documentary,405797.0,38832.0,193.0,2022.0,3,2048.8278016809263,373.7177238406798
Sing 2,Universal,Adventure,86307835.0,9171927.0,24.0,2022.0,20,2004.026328080275,377.94004112034287
Laal Singh Chaddha,Paramount Pictures,Drama,3401324.0,325486.0,116.0,2022.0,7,1962.44761205612,372.0062081447128
Elvis,Warner Bros.,Drama,151040048.0,16471107.0,12.0,2022.0,20,1920.9881357570387,378.72274184937777
Scream,Paramount Pictures,Horror,81641405.0,7812575.0,25.0,2022.0,20,1888.1187593024817,355.9279158687168
Beast,Universal,Thriller/Suspense,31846530.0,3047514.0,46.0,2022.0,17,1868.8779078816458,320.8595592405353
Downton Abbey: A New Era,Focus Features,Drama,44141550.0,4224072.0,38.0,2022.0,17,1858.3170764782217,282.2788796188847
Petite maman,Neon,Drama,829065.0,79336.0,170.0,2022.0,5,1855.7964096661244,237.34953242996602
The 355,Universal,Thriller/Suspense,14570455.0,1394301.0,62.0,2022.0,15,1868.0674065017568,194.05492957164313
Armageddon Time,Focus Features,Drama,1860050.0,177995.0,139.0,2022.0,5,1886.493512080969,153.00034842430068
The Railway Children,Blue Fox Entertai...,Adventure,457433.0,43773.0,187.0,2022.0,3,1921.7425643424117,117.53904113494542
Uncharted,Sony Pictures,Adventure,148648820.0,16210340.0,13.0,2022.0,20,1965.3792613848786,106.54637670706649
Clerks III,Fathom Events,Comedy,4663106.0,446230.0,106.0,2022.0,9,2006.6420669647246,98.71178190708861
Paws of Fury: The Legend of...,Paramount Pictures,Adventure,17811382.0,1704438.0,58.0,2022.0,15,2044.332539590997,117.24359976741218
Whitney Houston I Wanna Dan...,Sony Pictures,Drama,13256913.0,1268604.0,65.0,2022.0,15,2077.0912591051583,140.19716802580052
Marry Me,Universal,Romantic Comedy,22438180.0,2384503.0,51.0,2022.0,15,2110.649504901789,161.9651293233802
Death on the Nile,20th Century Studios,Drama,45630104.0,4849107.0,36.0,2022.0,17,2124.3630985602304,199.5408841257945
Cyrano,United Artists,Musical,3873124.0,370633.0,114.0,2022.0,7,2146.904135933016,234.97958661556817
DC League of Super Pets,Warner Bros.,Adventure,93657117.0,10213426.0,21.0,2022.0,20,2149.3042879065715,276.9109504200503
Ante Sundaraniki,Prime Media Pictures,Comedy,621000.0,59425.0,176.0,2022.0,3,2131.0111062251153,318.0249322750012
Alice,Roadside Attractions,Thriller/Suspense,373037.0,35697.0,198.0,2022.0,3,2098.9976629769367,356.43247647396885
The Matrix Resurrections,Warner Bros.,Action,9552171.0,914083.0,78.0,2022.0,13,2085.7522754603306,399.4389842319226
Beast,United Artists,Action,430000.0,41148.0,190.0,2022.0,3,2047.8576882262303,423.7083117536562
Jaws,Universal,Horror,12257035.0,1336645.0,68.0,2022.0,15,2003.2299443649856,417.9321124967797
Inu-Oh,GKIDS,Musical,351558.0,33641.0,200.0,2022.0,3,1958.2386527278409,418.8173677263007
The Godfather,Paramount Pictures,Drama,1414662.0,150336.0,151.0,2022.0,5,1908.3342007065057,421.9069742465953
Spider-Man: No Way Home,Sony Pictures,Action,241130301.0,23074670.0,9.0,2022.0,22,1873.6605943840946,393.22351168367493
Emergency Declaration,Well Go USA,Thriller/Suspense,412196.0,39444.0,191.0,2022.0,3,1843.3038385512186,360.0050322587653
Runway 34,Yash Raj Films,Thriller/Suspense,549624.0,52595.0,181.0,2022.0,3,1824.4518857272749,313.69516425286616
Parallel Mothers,Sony Pictures Cla...,Drama,2197526.0,210290.0,130.0,2022.0,7,1819.19880142206,266.98964953262885
One Piece Film: Red,Crunchyroll,Action,12768073.0,1221825.0,67.0,2022.0,15,1812.371410554851,225.5482845219737
Brahmastra Part 1: Shiva,Fox Star India,Adventure,7839108.0,750153.0,86.0,2022.0,13,1828.400890808252,188.9005593155461
Everything Everywhere All A...,A24,Action,70008593.0,6699386.0,27.0,2022.0,20,1841.5329142125152,151.11762717271358
Empire of Light,Searchlight Pictures,Drama,953011.0,91197.0,163.0,2022.0,5,1860.479438798772,110.30060613856216
Met Opera: The Hours,Fathom Events,Drama,791374.0,75729.0,172.0,2022.0,3,1895.7284910602148,74.8392988492069
Emily the Criminal,Roadside Attractions,Thriller/Suspense,2156296.0,206344.0,131.0,2022.0,5,1945.014249558766,66.41825323583629
Puss in Boots: The Last Wish,Universal,Adventure,61222670.0,5858628.0,32.0,2022.0,17,1989.5997830769102,60.324797656080534
See How They Run,Searchlight Pictures,Comedy,9586237.0,917343.0,77.0,2022.0,13,2029.4766086392622,63.46148110675773
The Mean One,Atlas Distribution,Horror,593635.0,56807.0,179.0,2022.0,3,2070.9386277672183,80.9515059733207
Redeeming Love,Universal,Drama,9214020.0,881724.0,80.0,2022.0,13,2104.434365194435,111.00205628786469
Terrifier 2,Iconic Releasing,Horror,10640105.0,1018191.0,73.0,2022.0,13,2137.9926109910657,132.7700175854444
Fantastic Beasts: The Secre...,Warner Bros.,Adventure,95850844.0,10452655.0,20.0,2022.0,20,2151.706204649507,170.3457723878587
King Richard,Warner Bros.,Drama,408056.0,43364.0,192.0,2022.0,3,2181.9525007119855,203.66485962777114
Dune,Warner Bros.,Action,1111966.0,118168.0,156.0,2022.0,5,2190.3296233579117,252.95810273648848
Mrs. Harris Goes to Paris,Focus Features,Drama,10433915.0,998460.0,74.0,2022.0,13,2183.624953345141,297.45582627398926
Bullet Train,Sony Pictures,Thriller/Suspense,103368602.0,9891732.0,18.0,2022.0,20,2172.3385869986814,335.8305306336779
Bones and All,United Artists,Thriller/Suspense,7834907.0,749752.0,87.0,2022.0,13,2143.4411056630825,363.48799928969754
Minions: The Rise of Gru,Universal,Comedy,369695210.0,40315726.0,6.0,2022.0,22,2125.752205578755,399.3642144441236
Glass Onion: A Knives Out M...,Netflix,Drama,15000000.0,1435406.0,59.0,2022.0,15,2105.816993055212,434.04255497018084
The Outfit,Focus Features,Drama,3344040.0,320003.0,117.0,2022.0,7,2074.721118194594,462.2745681228555
Umma,Sony Pictures,Horror,2121025.0,202969.0,132.0,2022.0,5,2028.3164506948958,469.73156713334396
Thor: Love and Thunder,Walt Disney,Action,343256830.0,37432587.0,8.0,2022.0,22,1986.0976525362084,454.1568092849526
Rogue One: A Star Wars Story,Walt Disney,Adventure,1362667.0,148600.0,155.0,2022.0,5,1942.7866569175997,466.36982113808887
Lyle,Sony Pictures,Musical,46703141.0,4469200.0,35.0,2022.0,17,1897.792338456131,465.654764365573
The Roundup,Capelight Pictures,Action,613026.0,58662.0,177.0,2022.0,3,1861.4097815263463,439.17251462634243
The Good House,Roadside Attractions,Comedy,2219760.0,212417.0,129.0,2022.0,7,1829.2845884633261,404.8654895343341
Belle,GKIDS,Adventure,4018313.0,384527.0,112.0,2022.0,7,1798.3158542875071,373.60949005347527
K.G.F: Chapter 2,Viva Entertainment,Action,6604562.0,632015.0,93.0,2022.0,9,1781.5648615806113,332.9228307738843
The Quintessential Quintupl...,Crunchyroll,Romantic Comedy,502000.0,48038.0,184.0,2022.0,3,1776.3117772753963,286.217316053647
Superspreader,Iconic Releasing,Documentary,399370.0,38217.0,194.0,2022.0,3,1768.7969876654238,236.78526231199217
The King's Daughter,Gravitas Ventures,Adventure,1747263.0,190541.0,142.0,2022.0,5,1783.4009377429427,188.9655525456904
The Kashmir Files,Zee Studios,Thriller/Suspense,1485000.0,142105.0,148.0,2022.0,5,1797.674439902525,141.04617091257245
Till,United Artists,Drama,9000202.0,861263.0,83.0,2022.0,13,1816.6209644887817,100.22914987842103
Vengeance,Focus Features,Black Comedy,4330720.0,414423.0,108.0,2022.0,9,1842.2706553908338,66.97116803001066
Hansan: Rising Dragon,Well Go USA,Action,865888.0,82860.0,167.0,2022.0,5,1872.1915886802135,30.725647602066886
Jurassic World: Dominion,Universal,Action,376851080.0,41096083.0,5.0,2022.0,25,1917.1904116322798,31.05112099358874
Lightyear,Walt Disney,Adventure,118307188.0,12901547.0,15.0,2022.0,20,1956.3444153518951,22.867968011739208
Top Gun: Maverick,Paramount Pictures,Action,718732821.0,68778260.0,1.0,2022.0,25,1996.2954401969725,20.88917701013966
The Black Phone,Universal,Horror,90123230.0,8624233.0,23.0,2022.0,20,2036.1722657593245,24.025860460816858
Moonage Daydream,Neon,Documentary,4266717.0,408298.0,110.0,2022.0,9,2076.888744299691,34.32966438324627
Orphan: First Kill,Paramount Pictures,Horror,5413227.0,518012.0,99.0,2022.0,9,2112.8505865863963,59.68209817856717
Family Camp,Roadside Attractions,Comedy,3973263.0,380216.0,113.0,2022.0,7,2143.607075537927,91.14697363318118
Cuando Sea Joven,Pantelion Films,Comedy,588028.0,56270.0,180.0,2022.0,3,2181.020453787606,119.59410227468823
The Wolf and the Lion,Blue Fox Entertai...,Adventure,2072173.0,198294.0,133.0,2022.0,5,2208.555273000659,161.32938388275326
Sonic the Hedgehog 2,Paramount Pictures,Adventure,190872904.0,18265350.0,10.0,2022.0,22,2226.9348559651094,202.40481364377808
Moonfall,Lionsgate,Action,19060660.0,2078588.0,57.0,2022.0,15,2233.921719894572,241.78988356159306
Hallelujah: Leonard Cohen,Sony Pictures Cla...,Documentary,1062143.0,101640.0,158.0,2022.0,5,2227.556263139272,286.33739707577706
Strange World,Walt Disney,Adventure,36992761.0,4034106.0,40.0,2022.0,17,2211.648366942827,328.43180096279195
Blacklight,Briarcliff Entert...,Action,9591094.0,917808.0,76.0,2022.0,13,2198.400964821475,366.17443384704103
Fire of Love,Neon,Documentary,1064080.0,101825.0,157.0,2022.0,5,2170.694929227272,401.63392611149345
T脕R,Focus Features,Drama,5595890.0,535491.0,97.0,2022.0,9,2147.0111460542066,442.2304581630273
Halloween Ends,Universal,Horror,64079860.0,6987989.0,30.0,2022.0,20,2117.6420357903166,472.25470440348215
Amsterdam,20th Century Studios,Comedy,14947969.0,1630094.0,60.0,2022.0,15,2090.1711482836167,501.3296135107218
Belfast,Focus Features,Drama,2364945.0,226310.0,127.0,2022.0,7,2049.4718765560333,511.7011746682485
Three Thousand Years of Lon...,United Artists,Drama,8286741.0,903679.0,85.0,2022.0,13,2007.522526995526,509.63911951612977
Mr. Malcolm's List,Bleecker Street,Romantic Comedy,1885720.0,180451.0,138.0,2022.0,5,1962.5998880038537,512.2766384305422
The Woman King,Sony Pictures,Action,67178268.0,6428542.0,29.0,2022.0,20,1918.3397560556089,504.1500942742639
Encanto,Walt Disney,Adventure,4707496.0,500265.0,105.0,2022.0,9,1876.4054612757752,501.8017073133852
Spoiler Alert,Focus Features,Drama,1384003.0,150927.0,153.0,2022.0,5,1834.200144745222,481.1205260957708
Easter Sunday,Universal,Comedy,13013690.0,1245329.0,66.0,2022.0,15,1810.8949057077518,442.6255155956245
2022 Oscar Shorts,ShortsHD,Multiple Genres,1801646.0,172406.0,140.0,2022.0,5,1775.5750630891948,414.74167229165425
The Servant,Rialto Pictures,Drama,1417550.0,135650.0,150.0,2022.0,5,1751.3894496090472,370.9803183296376
Men,A24,Horror,7587853.0,726110.0,88.0,2022.0,13,1739.920820255083,327.4662913872666
Radhe Shyam,Great India Films,Drama,1800000.0,172248.0,141.0,2022.0,5,1726.3390923301304,284.564815112288
Y Como Es El,Pantelion Films,Comedy,1500636.0,143601.0,147.0,2022.0,5,1718.824302720158,235.13276137063312
Ticket to Paradise,Universal,Romantic Comedy,68229160.0,6529106.0,28.0,2022.0,20,1738.7807582822427,194.79989782986112
Johnny Cash: The Redemption...,Fathom Events,Documentary,840580.0,80438.0,168.0,2022.0,5,1748.6543215240495,150.8964498000077
Elf,New Line,Comedy,2568160.0,280061.0,122.0,2022.0,7,1765.3236577172916,106.95178879464015
Infinite Storm,Bleecker Street,Drama,1600542.0,153161.0,143.0,2022.0,5,1787.7965507563213,65.67262845366037
Tucker: The Man and His Dream,Paramount Pictures,Drama,5253342.0,572883.0,100.0,2022.0,9,1818.4050731306456,30.005860194390095
I Heard the Bells,Fathom Events,Drama,5576697.0,533655.0,98.0,2022.0,9,1843.2512936321918,-6.307571573876373
jackass forever,Paramount Pictures,Reality,57743451.0,5525689.0,33.0,2022.0,17,1884.7963026379234,-12.472977214520938
She Said,Universal,Drama,5825995.0,557511.0,96.0,2022.0,9,1926.7146141552112,-9.854741255020485
The Bob's Burgers Movie,20th Century Studios,Comedy,31933830.0,3482424.0,45.0,2022.0,17,1968.362221482219,-15.283995709856413
Don't Worry Darling,Warner Bros.,Thriller/Suspense,45309403.0,4335828.0,37.0,2022.0,17,2008.3132463272964,-17.262786711455988
The Banshees of Inisherin,Searchlight Pictures,Drama,9048848.0,865918.0,82.0,2022.0,13,2048.190071889648,-14.126103260778791
BTS Permission to Dance on ...,Trafalgar Releasing,Concert/Perfor...,6840000.0,654545.0,92.0,2022.0,9,2089.705164347724,-7.762370221324488
Selena,Warner Bros.,Drama,360000.0,39258.0,199.0,2022.0,3,2130.244508702561,16.019167981238354
Carnal Knowledge,Avco Embassy,Drama,28630731.0,3122217.0,47.0,2022.0,17,2157.780616970769,51.61077852981413
Fall,Lionsgate,Thriller/Suspense,7240521.0,692872.0,90.0,2022.0,13,2189.881839274445,75.475219160384
Avatar,20th Century Fox,Action,24714024.0,2695095.0,49.0,2022.0,17,2221.511692636146,99.96097780326252
Jeepers Creepers: Reborn,Fathom Events,Horror,2033057.0,194550.0,135.0,2022.0,5,2250.6109189235885,134.28640612502147
Father Stu,Sony Pictures,Drama,21096678.0,2018821.0,52.0,2022.0,15,2259.003664068002,178.49683282439779
The Unbearable Weight of Ma...,Lionsgate,Action,20300157.0,1942598.0,54.0,2022.0,15,2265.9905279974646,217.88190274221276
House of Gucci,United Artists,Drama,4786047.0,457994.0,103.0,2022.0,9,2272.03058415908,259.44532081104506
Evangelion: 3.0+1.01 Thrice...,GKIDS,Action,826140.0,79056.0,171.0,2022.0,3,2273.342810337754,306.426998755282
Devotion,Sony Pictures,Action,19837942.0,1898368.0,55.0,2022.0,15,2248.5127400524098,343.95655523580626
The Chosen Season 3: Episod...,Fathom Events,Drama,14612089.0,1398286.0,61.0,2022.0,15,2235.2653379310577,381.6991881200554
The Menu,Searchlight Pictures,Black Comedy,36158946.0,3943178.0,41.0,2022.0,17,2213.5685069388155,415.30346649192467
Breaking,Bleecker Street,Thriller/Suspense,2806359.0,268551.0,120.0,2022.0,7,2190.2738781059966,450.25143163356324
Tyson's Run,Collide Distribution,Drama,391167.0,37432.0,196.0,2022.0,3,2161.071238258035,487.0781315387984
Nope,Universal,Horror,123277080.0,11796849.0,14.0,2022.0,20,2127.13098497629,516.6257068567668
Aftersun,A24,Drama,1049372.0,100418.0,159.0,2022.0,5,2093.235935742722,546.2251264026636
West Side Story,20th Century Studios,Musical,8893886.0,945152.0,84.0,2022.0,13,2048.8605460595545,553.6967253257178
Pearl,A24,Horror,9423445.0,901765.0,79.0,2022.0,13,2009.0699447951802,549.6091770361448
Mississippi Masala,Goldwyn Entertain...,Drama,4745453.0,517497.0,104.0,2022.0,9,1968.1220700424042,558.9511015290409
ET: The Extra-Terrestrial,Universal,Drama,4301665.0,469101.0,109.0,2022.0,9,1926.2620237752067,545.396156803662
Call Jane,Roadside Attractions,Drama,512770.0,49068.0,183.0,2022.0,3,1879.3788220803847,548.7075611647501
The Cursed,LD Entertainment,Horror,4588389.0,500369.0,107.0,2022.0,9,1837.1735055498314,528.0263799471359
Brian and Charles,Focus Features,Comedy,430635.0,41209.0,189.0,2022.0,3,1793.62759172939,510.34154493114846
American Underdog: The Kurt...,Lionsgate,Drama,14301214.0,1368537.0,63.0,2022.0,15,1779.6289673499357,467.57428507640736
